Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Milos Vujovic,MNE,6,LW,5,1,3,2,3,0,0,0,2,1,0,0,0,1,0,2,0,2,1,0,3,155.0,0
Hugo Descat,FRA,25,LW,13,9,0,1,13,5,0,0,7,2,2,2,0,0,0,1,0,0,1,0,4,269.0,0
Kristian Bjørnsen,NOR,19,RW,0,0,2,2,14,6,0,0,9,2,1,1,0,0,0,1,0,2,0,0,1,342.0,0
Johan a Plogv Hansen,DEN,26,RW,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0,0
Petar Atanasijevikj,MKD,55,LW,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,97.0,0
Stiven Tobar Valencia,ISL,17,LW,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,93.0,0
Lovro Mihic,CRO,2,LW,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,81.0,0
Filip Glavaš,CRO,57,RW,6,1,2,0,7,3,0,0,3,0,0,1,0,0,0,2,0,1,0,0,2,146.0,0
Kaj Geenen,NED,17,LW,0,0,0,0,7,3,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,64.0,0
Luka Radovic,MNE,27,RW,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,2,3,0,3,109.0,0
Zsolt Krakovszki,HUN,10,RW,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,89.0,0
Sebastian Frimmel,AUT,20,LW,2,3,0,0,9,7,0,0,4,0,4,0,0,1,0,3,0,0,2,0,2,363.0,0
